ansatz,N,omega,effective_rank,pca_eff_rank,head_corr_pc1,pc1_phi_power,pc1_psi_power,pc1_extras_power,branch_abl_phi,branch_abl_psi,branch_abl_extras,cusp_mean_out,cusp_mean_cusp,cusp_mean_base,pca_expvar_1,pca_expvar_2,pca_expvar_3,pca_expvar_4,pca_expvar_5,pca_expvar_6,pca_expvar_7,pca_expvar_8
ctnn,20,0.1,2.19827920912373,2.19827920912373,-0.9749161757403901,0.3620883294137283,0.44107692363024686,0.19683474695602593,8.060662280884085,538.2864598306198,17.028779558439062,552.6430670222973,14.023652046419276,538.619414975878,0.7798806601894885,0.12591137557612225,0.058075886098185224,0.015813489467689745,0.011112066406747612,0.004697280961862209,0.0036889653327519902,0.0007313076756893554
ctnn,20,0.5,2.304808319978887,2.304808319978887,0.9955680931360832,0.1709581195725679,0.7033630090776231,0.12567887134981073,0.3660345302507826,232.73106033897028,4.182895379139653,251.67284798209528,20.424073563218748,231.24877441887654,0.7243309435338107,0.20445038421449901,0.03815581687937143,0.016148502563811395,0.010371752319913287,0.004892793269390839,0.000769221102748547,0.0006939379634671482
ctnn,20,1.0,2.31925755709677,2.31925755709677,-0.9896664249061933,0.17651207227882745,0.7139822156136638,0.10950571210750969,0.20437586426167606,147.01160600045554,3.075642121395442,175.3937475766902,22.3272835288941,153.06646404779613,0.724059115127808,0.1785435147036818,0.07728778753417763,0.00978466885863754,0.006397660605627439,0.003103608898365841,0.0006089592434031564,0.00016992532250123264
ctnn,2,0.001,1.0001773330131842,1.0001773330131842,-0.9971821972650045,2.8689411546123394e-06,0.9999721307932377,2.50002656116247e-05,3.05661174622497,7.953872297095559,0.8087918605065367,9.067427898910134,0.08089656925575216,8.986531329654383,0.9999863206188729,1.06240858015238e-05,1.9041506009926011e-06,6.296846608471199e-07,3.8978325171425357e-07,1.1756864739661155e-07,8.890642666025792e-09,4.206142745811583e-09
ctnn,2,0.01,1.0373857056628344,1.0373857056628344,0.6645627639350108,1.2538405252262777e-05,0.9999518850610931,3.557653365972805e-05,2.74175194416802,5.829009103619539,0.40683004346668505,0.595753530328829,0.16794954516958974,0.42780398515923934,0.9947099255263323,0.0031135883638114493,0.002159319024884815,1.2001778979029292e-05,3.5222075767510598e-06,1.5976679143126695e-06,2.395204485199078e-08,1.1339150825921326e-08
ctnn,2,0.1,1.308462719575378,1.308462719575378,0.987867392341092,0.0024092108858605327,0.5328728253475701,0.46471796376657126,0.8989147883419693,0.39943396027869227,2.6098683547113692,4.6785128286414475,0.2510692903450164,4.427443538296431,0.9299626212807554,0.06668063547301384,0.002954783423579542,0.00023386382525117857,0.00011883048269727919,3.685516354030495e-05,8.179186139297925e-06,2.453716740471208e-06
ctnn,2,0.5,1.2483485513996138,1.2483485513996138,0.9977436999648146,0.0002856284672695295,0.5797634949145675,0.41995087661816455,0.003808926513846985,0.34288017877662913,1.2960551160477323,1.4922817173316363,0.28603479747338256,1.2062469198582537,0.9511109969073195,0.041897520561999586,0.0042102943740197855,0.002199376625482177,0.00047808554265438806,4.712964104752086e-05,2.9321439575920727e-05,2.1124193636641213e-05
ctnn,2,1.0,1.5270447832938887,1.5270447832938887,0.984561440446835,0.000223923848666137,0.34575811991032723,0.6540179562410086,0.004677076534233101,0.26790538086630755,0.5926848333379757,0.917003961493611,0.29339588439416575,0.6236080770994453,0.8952710688555939,0.0524277553045846,0.0481811644146696,0.003921077945028607,0.00014105784478783673,3.4845489218966474e-05,1.967185274917714e-05,2.4718101458576603e-06
ctnn,6,0.001,1.520773219388642,1.520773219388642,0.9706358985190089,0.01054656894309898,0.11992021598651784,0.8695332150703847,57.10863016352208,127.29786733744302,9.066504641786121,108.45773318743507,0.5984956625250888,107.85923752490999,0.9089165079745328,0.0496533447054928,0.019231444673403097,0.014089359852777476,0.0052694178969087254,0.0016297378895957987,0.0007123046582904777,0.00043770758107592524
ctnn,6,0.01,1.3800879086204763,1.3800879086204763,0.9875196449305761,0.05207233313301329,0.44372912077902305,0.5041985460879664,16.32917894680671,113.53922235818398,7.923690533115543,120.48190940346538,1.1488406993054907,119.3330687041599,0.9360188371317226,0.028312742129052295,0.020052139272709997,0.010501079399685621,0.002121878814549801,0.0018325345983487519,0.0009787663137957767,0.00010770637556243464
ctnn,6,0.1,2.729192266352312,2.729192266352312,-0.9415974567255075,0.6566515255089016,0.20576958175604476,0.1375788927350557,25.64575047138652,21.395544842995285,9.154887046621155,44.22410073925675,2.0070018518719563,42.21709888738479,0.7320611999442252,0.10157994573401194,0.058653414403721724,0.05501443878916884,0.023009437518969115,0.01946037870109307,0.007556353187571865,0.0023007147484028065
ctnn,6,0.5,2.6915924290837916,2.6915924290837916,-0.9828278873679152,0.15053441473964155,0.6262534799126885,0.22321210534766905,0.304573330450978,12.925142672871726,6.2616869139202755,21.08089084763217,2.5122846509039793,18.56860619672819,0.7503329592901967,0.07882491228201637,0.06111517300332078,0.03908459684752637,0.030209794764712285,0.01920538663742182,0.0169155605128383,0.0033584156494784016
